user_id,gender,age_id,age_range,occupation_id,occupation,cp
675,M,25,25-34,20,writer,02048
676,M,18,18-24,16,self-employed,55129
677,M,50,50-55,2,artist,94122
678,M,25,25-34,0,other or not specified,34952
679,M,35,35-44,16,self-employed,29681
680,M,25,25-34,12,programmer,37013
681,M,35,35-44,7,executive/managerial,30501
682,M,25,25-34,4,college/grad student,27510
683,M,25,25-34,4,college/grad student,27514
684,M,25,25-34,4,college/grad student,27510
685,M,25,25-34,4,college/grad student,27514
686,M,18,18-24,4,college/grad student,27514
687,F,25,25-34,7,executive/managerial,14136
688,M,56,56+,13,retired,13407
689,F,50,50-55,0,other or not specified,48103
690,M,25,25-34,12,programmer,90717
691,M,35,35-44,11,lawyer,96813
692,F,25,25-34,0,other or not specified,85207
693,M,35,35-44,12,programmer,98103
694,M,18,18-24,4,college/grad student,76401
695,F,18,18-24,1,academic/educator,04240
696,M,25,25-34,12,programmer,94114
697,F,50,50-55,6,doctor/health care,97330
698,M,18,18-24,4,college/grad student,76401
699,M,18,18-24,0,other or not specified,73505
700,M,50,50-55,17,technician/engineer,14650
701,F,18,18-24,4,college/grad student,01002
702,M,35,35-44,7,executive/managerial,90808
703,F,56,56+,1,academic/educator,44074
704,F,35,35-44,8,farmer,85712
705,M,25,25-34,4,college/grad student,48065
706,M,35,35-44,20,writer,78664
707,M,35,35-44,7,executive/managerial,17740
708,M,25,25-34,0,other or not specified,37042
709,M,18,18-24,0,other or not specified,92647
710,M,25,25-34,20,writer,85207
711,M,25,25-34,18,tradesman/craftsman,80521
712,M,25,25-34,0,other or not specified,95136
713,M,35,35-44,7,executive/managerial,79912
714,M,18,18-24,4,college/grad student,76013
715,M,18,18-24,0,other or not specified,53715
716,M,18,18-24,4,college/grad student,98188
717,M,25,25-34,11,lawyer,90211
718,M,18,18-24,2,artist,90211
719,M,1,Under 18,0,other or not specified,75070
720,M,18,18-24,0,other or not specified,55129
721,F,35,35-44,9,homemaker,97520
722,M,25,25-34,12,programmer,55106
723,M,25,25-34,12,programmer,98027
724,M,50,50-55,13,retired,90266
725,M,56,56+,11,lawyer,08904
726,F,25,25-34,9,homemaker,77449
727,M,35,35-44,11,lawyer,94061
728,M,25,25-34,6,doctor/health care,11598
729,M,35,35-44,12,programmer,85284
730,M,25,25-34,0,other or not specified,10580
731,M,45,45-49,3,clerical/admin,55410
732,M,25,25-34,7,executive/managerial,07030
733,M,35,35-44,16,self-employed,30034
734,M,25,25-34,7,executive/managerial,90078
735,M,25,25-34,14,sales/marketing,04240
736,M,18,18-24,12,programmer,07070
737,M,1,Under 18,19,unemployed,53711
738,M,18,18-24,17,technician/engineer,99205
739,M,35,35-44,12,programmer,55803
740,M,25,25-34,14,sales/marketing,24551
741,M,25,25-34,5,customer service,44095
742,M,18,18-24,0,other or not specified,54758
743,F,1,Under 18,2,artist,60660
744,M,25,25-34,17,technician/engineer,77007
745,M,1,Under 18,10,K-12 student,90004
746,F,18,18-24,19,unemployed,95019
747,M,18,18-24,4,college/grad student,98606
748,M,25,25-34,0,other or not specified,60098
749,M,35,35-44,18,tradesman/craftsman,56303
750,F,35,35-44,9,homemaker,13066
751,F,25,25-34,17,technician/engineer,97201
752,F,25,25-34,3,clerical/admin,97401
753,M,1,Under 18,10,K-12 student,42754
754,M,35,35-44,7,executive/managerial,38024
755,F,35,35-44,0,other or not specified,94002
756,M,35,35-44,0,other or not specified,90064
757,M,25,25-34,12,programmer,97401
758,M,35,35-44,7,executive/managerial,19518
759,F,56,56+,3,clerical/admin,89156
760,M,56,56+,15,scientist,94114
761,M,18,18-24,7,executive/managerial,99945
762,M,1,Under 18,10,K-12 student,63041
763,M,18,18-24,10,K-12 student,02882
764,M,18,18-24,20,writer,85296
765,M,25,25-34,17,technician/engineer,74467
766,F,25,25-34,7,executive/managerial,95128
767,M,25,25-34,12,programmer,45241
768,M,25,25-34,12,programmer,17067
769,M,45,45-49,17,technician/engineer,02421
770,M,18,18-24,4,college/grad student,98499
771,F,50,50-55,1,academic/educator,75087
772,M,18,18-24,12,programmer,89118
773,M,25,25-34,6,doctor/health care,48108
774,M,18,18-24,4,college/grad student,22903
775,M,1,Under 18,17,technician/engineer,56258
776,F,25,25-34,3,clerical/admin,92627
777,M,18,18-24,19,unemployed,87543
778,M,18,18-24,17,technician/engineer,32694
779,M,25,25-34,0,other or not specified,60156
780,M,25,25-34,17,technician/engineer,91776
781,M,18,18-24,4,college/grad student,95076
782,M,56,56+,1,academic/educator,28223
783,M,25,25-34,4,college/grad student,53703
784,M,18,18-24,0,other or not specified,11040
785,M,18,18-24,19,unemployed,29307
786,M,25,25-34,0,other or not specified,55987
787,M,18,18-24,4,college/grad student,77802
788,M,25,25-34,0,other or not specified,37601
789,M,18,18-24,1,academic/educator,67212
790,M,25,25-34,17,technician/engineer,45694
791,M,35,35-44,7,executive/managerial,27511
792,M,25,25-34,17,technician/engineer,01002
793,F,35,35-44,14,sales/marketing,37043
794,M,50,50-55,20,writer,10543
795,F,35,35-44,14,sales/marketing,19147
796,M,50,50-55,6,doctor/health care,98237
797,F,50,50-55,7,executive/managerial,20175
798,F,25,25-34,20,writer,48464
799,F,25,25-34,5,customer service,98498
800,F,35,35-44,12,programmer,72032
801,F,25,25-34,20,writer,95776
802,M,25,25-34,16,self-employed,22801
803,M,18,18-24,4,college/grad student,67217
804,M,25,25-34,20,writer,90032
805,M,35,35-44,12,programmer,37211
806,M,35,35-44,0,other or not specified,34990
807,M,18,18-24,4,college/grad student,89015
808,M,25,25-34,7,executive/managerial,85226
809,M,25,25-34,17,technician/engineer,70508
810,M,25,25-34,12,programmer,98006
811,M,50,50-55,0,other or not specified,94043
812,M,25,25-34,6,doctor/health care,37930
813,M,18,18-24,4,college/grad student,70002
814,F,18,18-24,4,college/grad student,92612
815,M,25,25-34,4,college/grad student,37130
816,M,45,45-49,0,other or not specified,92108
817,M,18,18-24,4,college/grad student,41076
818,M,18,18-24,4,college/grad student,60107
819,M,35,35-44,7,executive/managerial,60611
820,M,35,35-44,7,executive/managerial,78759
821,M,18,18-24,2,artist,14456
822,F,25,25-34,1,academic/educator,07666
823,M,25,25-34,0,other or not specified,92078
824,M,35,35-44,12,programmer,94530
825,M,56,56+,1,academic/educator,39532
826,F,35,35-44,1,academic/educator,80210
827,M,45,45-49,2,artist,55409
828,M,18,18-24,4,college/grad student,70817
829,M,1,Under 18,19,unemployed,53711
830,M,35,35-44,7,executive/managerial,60657
831,F,45,45-49,0,other or not specified,20874
832,M,18,18-24,2,artist,19464
833,M,35,35-44,7,executive/managerial,46825
834,F,35,35-44,12,programmer,78640
835,M,56,56+,0,other or not specified,94952
836,M,25,25-34,11,lawyer,10023
837,M,56,56+,7,executive/managerial,08540
838,M,50,50-55,17,technician/engineer,92661
839,M,25,25-34,0,other or not specified,98103
840,F,25,25-34,3,clerical/admin,02828
841,F,50,50-55,14,sales/marketing,92119
842,F,18,18-24,0,other or not specified,55102
843,M,25,25-34,7,executive/managerial,49321
844,M,25,25-34,0,other or not specified,92121
845,F,18,18-24,0,other or not specified,20009
846,M,25,25-34,5,customer service,80209
847,F,25,25-34,7,executive/managerial,80228
848,M,25,25-34,15,scientist,94121
849,M,25,25-34,3,clerical/admin,75006
850,M,35,35-44,0,other or not specified,60640
851,M,18,18-24,4,college/grad student,75287
852,M,25,25-34,5,customer service,92105
853,M,25,25-34,17,technician/engineer,55447
854,F,25,25-34,16,self-employed,44092
855,F,18,18-24,2,artist,72701
856,F,45,45-49,6,doctor/health care,02453
857,M,35,35-44,17,technician/engineer,11701
858,M,35,35-44,14,sales/marketing,10013
859,M,25,25-34,12,programmer,10128
860,M,18,18-24,0,other or not specified,78237
861,M,25,25-34,7,executive/managerial,37027
862,M,35,35-44,7,executive/managerial,10019
863,M,25,25-34,7,executive/managerial,62522
864,F,25,25-34,0,other or not specified,97205
865,M,35,35-44,1,academic/educator,91711
866,M,1,Under 18,10,K-12 student,08820
867,M,45,45-49,12,programmer,95814
868,M,50,50-55,17,technician/engineer,01702-7224
869,M,18,18-24,20,writer,92026
870,F,25,25-34,1,academic/educator,02144
871,M,1,Under 18,10,K-12 student,76013
872,M,50,50-55,1,academic/educator,20815
873,M,56,56+,6,doctor/health care,19027
874,M,45,45-49,15,scientist,26105
875,M,1,Under 18,10,K-12 student,94707
876,M,25,25-34,4,college/grad student,43202
877,M,25,25-34,0,other or not specified,90631
878,M,18,18-24,2,artist,01720
879,M,45,45-49,16,self-employed,92018
880,M,35,35-44,17,technician/engineer,94114
881,M,18,18-24,14,sales/marketing,76401
882,M,18,18-24,2,artist,01720
883,F,35,35-44,14,sales/marketing,92673
884,M,1,Under 18,10,K-12 student,49454
885,M,35,35-44,0,other or not specified,48105
886,F,56,56+,0,other or not specified,14830
887,F,56,56+,16,self-employed,55345
888,F,1,Under 18,10,K-12 student,08820
889,M,45,45-49,20,writer,10024
890,M,18,18-24,4,college/grad student,92153
891,M,25,25-34,1,academic/educator,80202
892,M,35,35-44,0,other or not specified,76031
893,F,50,50-55,6,doctor/health care,85016
894,M,18,18-24,4,college/grad student,31602
895,M,50,50-55,1,academic/educator,34683
896,M,18,18-24,15,scientist,94015
897,M,25,25-34,6,doctor/health care,92130
898,M,25,25-34,7,executive/managerial,77005
899,F,25,25-34,1,academic/educator,30605
900,F,56,56+,13,retired,90066
901,F,56,56+,0,other or not specified,92027
902,M,56,56+,0,other or not specified,45432
903,M,56,56+,13,retired,75165
904,M,35,35-44,20,writer,92308
905,F,45,45-49,12,programmer,28655
906,M,1,Under 18,10,K-12 student,71106
907,F,45,45-49,6,doctor/health care,92117
908,F,50,50-55,1,academic/educator,92103
909,M,45,45-49,7,executive/managerial,92831
910,F,50,50-55,0,other or not specified,98226
911,M,50,50-55,0,other or not specified,98226
912,F,35,35-44,2,artist,91324
913,M,25,25-34,0,other or not specified,20744-6223
914,F,35,35-44,9,homemaker,30338
915,M,25,25-34,7,executive/managerial,72762
916,F,25,25-34,1,academic/educator,92084
917,M,50,50-55,6,doctor/health care,92117
918,F,45,45-49,1,academic/educator,91901
919,F,35,35-44,1,academic/educator,92056
920,M,18,18-24,4,college/grad student,92173
921,M,25,25-34,17,technician/engineer,92084
922,M,56,56+,16,self-employed,48009
923,M,25,25-34,7,executive/managerial,37212
924,M,50,50-55,17,technician/engineer,98642
925,F,35,35-44,3,clerical/admin,48073
926,M,1,Under 18,10,K-12 student,07869
927,F,25,25-34,20,writer,91105
928,F,56,56+,16,self-employed,98199
929,M,25,25-34,15,scientist,53706
930,M,25,25-34,5,customer service,98380
931,F,56,56+,1,academic/educator,06032
932,F,35,35-44,6,doctor/health care,97838
933,M,45,45-49,1,academic/educator,49419
934,F,35,35-44,7,executive/managerial,97401
935,M,35,35-44,14,sales/marketing,60538
936,M,18,18-24,4,college/grad student,34567
937,M,25,25-34,15,scientist,60513
938,F,25,25-34,1,academic/educator,01060
939,F,25,25-34,20,writer,20110-5616
940,M,1,Under 18,10,K-12 student,76240
941,M,18,18-24,20,writer,45387
942,F,50,50-55,6,doctor/health care,85716
943,F,45,45-49,12,programmer,08033
944,M,35,35-44,0,other or not specified,91505
945,M,45,45-49,7,executive/managerial,49345
946,M,35,35-44,7,executive/managerial,48103-8929
947,M,18,18-24,0,other or not specified,21015
948,M,56,56+,12,programmer,43056
949,M,50,50-55,17,technician/engineer,96753
950,M,35,35-44,7,executive/managerial,21044
951,M,45,45-49,2,artist,10009
952,M,56,56+,16,self-employed,97478
953,M,50,50-55,20,writer,97030
954,F,25,25-34,0,other or not specified,21030
955,F,50,50-55,7,executive/managerial,94941
956,M,35,35-44,1,academic/educator,55104
957,M,35,35-44,1,academic/educator,29706
958,M,35,35-44,2,artist,48116
959,M,50,50-55,11,lawyer,44622
960,M,1,Under 18,10,K-12 student,45244
961,M,18,18-24,10,K-12 student,10016
962,F,25,25-34,1,academic/educator,80020
963,M,25,25-34,0,other or not specified,48197
964,M,25,25-34,7,executive/managerial,94123
965,M,56,56+,7,executive/managerial,10954
966,M,56,56+,2,artist,92262
967,F,18,18-24,0,other or not specified,43615
968,M,50,50-55,12,programmer,94530
969,F,25,25-34,11,lawyer,19103
970,M,25,25-34,0,other or not specified,27615
971,M,25,25-34,12,programmer,43615
972,M,45,45-49,1,academic/educator,02138
973,F,25,25-34,1,academic/educator,80026
974,M,35,35-44,19,unemployed,94930
975,M,35,35-44,0,other or not specified,98136
976,M,35,35-44,14,sales/marketing,89113
977,M,25,25-34,2,artist,80110
978,M,18,18-24,0,other or not specified,19116
979,M,1,Under 18,10,K-12 student,48073
980,M,25,25-34,6,doctor/health care,92014
981,M,25,25-34,20,writer,02141
982,F,25,25-34,9,homemaker,92064
983,F,25,25-34,16,self-employed,99224
984,M,50,50-55,16,self-employed,92129
985,M,25,25-34,4,college/grad student,32608
986,F,56,56+,0,other or not specified,19004
987,F,35,35-44,17,technician/engineer,48098
988,M,50,50-55,11,lawyer,48823
989,M,50,50-55,0,other or not specified,20706
990,M,18,18-24,6,doctor/health care,10004
991,F,25,25-34,9,homemaker,48103
992,F,35,35-44,3,clerical/admin,02780
993,M,25,25-34,0,other or not specified,45678
994,M,18,18-24,2,artist,92109
995,F,18,18-24,4,college/grad student,96803
996,M,25,25-34,17,technician/engineer,98102
997,M,1,Under 18,19,unemployed,15748
998,M,45,45-49,20,writer,10019
999,M,25,25-34,15,scientist,62558
1000,F,25,25-34,6,doctor/health care,90027
1001,M,25,25-34,4,college/grad student,90210
1002,M,50,50-55,11,lawyer,07043
1003,M,25,25-34,2,artist,19320
1004,M,25,25-34,3,clerical/admin,95136
1005,M,35,35-44,11,lawyer,08003
1006,M,18,18-24,4,college/grad student,53220
1007,M,50,50-55,12,programmer,01960
1008,M,35,35-44,3,clerical/admin,77064
1009,M,50,50-55,7,executive/managerial,48315
1010,M,25,25-34,0,other or not specified,10310
1011,M,25,25-34,8,farmer,92115
1012,F,35,35-44,1,academic/educator,30004
1013,M,56,56+,13,retired,02576
1014,F,45,45-49,17,technician/engineer,03054
1015,M,35,35-44,3,clerical/admin,11220
1016,M,56,56+,16,self-employed,60044
1017,M,35,35-44,0,other or not specified,30906
1018,M,18,18-24,4,college/grad student,95616
1019,M,35,35-44,1,academic/educator,60640
1020,M,18,18-24,20,writer,93455
1021,M,35,35-44,0,other or not specified,94559
1022,M,25,25-34,3,clerical/admin,00918
1023,M,56,56+,13,retired,92675
1024,F,35,35-44,1,academic/educator,74135
1025,M,25,25-34,16,self-employed,34677
1026,F,45,45-49,0,other or not specified,19130
1027,M,18,18-24,4,college/grad student,77005
1028,F,45,45-49,7,executive/managerial,03848
1029,M,25,25-34,0,other or not specified,20015
1030,M,25,25-34,7,executive/managerial,97303
1031,M,35,35-44,16,self-employed,19803
1032,M,50,50-55,16,self-employed,19425
1033,M,25,25-34,5,customer service,60076
1034,F,35,35-44,1,academic/educator,82601
1035,M,18,18-24,2,artist,15956
1036,M,35,35-44,7,executive/managerial,28036
1037,M,45,45-49,7,executive/managerial,02081
1038,F,56,56+,15,scientist,20194
1039,F,35,35-44,1,academic/educator,02346
1040,M,25,25-34,11,lawyer,76309
1041,M,45,45-49,2,artist,94306
1042,M,35,35-44,5,customer service,92801
1043,F,50,50-55,11,lawyer,87004
1044,M,25,25-34,20,writer,72701
1045,F,1,Under 18,10,K-12 student,77477
1046,M,56,56+,18,tradesman/craftsman,53404-1230
1047,M,18,18-24,0,other or not specified,62225
1048,M,35,35-44,6,doctor/health care,75225
1049,M,45,45-49,14,sales/marketing,95002
1050,M,25,25-34,1,academic/educator,97302
1051,F,25,25-34,0,other or not specified,60513
1052,F,35,35-44,2,artist,75214
1053,M,35,35-44,0,other or not specified,18360
1054,M,1,Under 18,10,K-12 student,75040
1055,M,35,35-44,0,other or not specified,91505
1056,M,1,Under 18,0,other or not specified,48133
1057,M,45,45-49,17,technician/engineer,73069
1058,M,25,25-34,1,academic/educator,97321
1059,F,25,25-34,0,other or not specified,97213
1060,M,18,18-24,10,K-12 student,11235
1061,M,45,45-49,0,other or not specified,46060
1062,M,50,50-55,19,unemployed,59457
1063,M,35,35-44,7,executive/managerial,50265
1064,M,25,25-34,7,executive/managerial,91344
1065,F,25,25-34,0,other or not specified,94402
1066,M,45,45-49,12,programmer,02151
1067,M,35,35-44,12,programmer,94402
1068,F,18,18-24,4,college/grad student,77581
1069,M,25,25-34,20,writer,98105
1070,F,45,45-49,2,artist,20036
1071,M,50,50-55,16,self-employed,13045
1072,F,35,35-44,7,executive/managerial,07601
1073,F,25,25-34,6,doctor/health care,72211
1074,M,45,45-49,17,technician/engineer,48073
1075,F,25,25-34,6,doctor/health care,60660
1076,F,25,25-34,3,clerical/admin,27606
1077,M,25,25-34,3,clerical/admin,60660
1078,F,45,45-49,9,homemaker,95661
1079,M,25,25-34,7,executive/managerial,98115
1080,M,56,56+,7,executive/managerial,08854
1081,M,18,18-24,4,college/grad student,68144-2410
1082,M,45,45-49,7,executive/managerial,48170
1083,M,56,56+,0,other or not specified,27705
1084,M,1,Under 18,19,unemployed,03226
1085,M,25,25-34,7,executive/managerial,34695
1086,M,18,18-24,4,college/grad student,98225
1087,M,25,25-34,16,self-employed,08826
1088,F,1,Under 18,10,K-12 student,98103
1089,M,35,35-44,6,doctor/health care,37853
1090,M,25,25-34,7,executive/managerial,94105
1091,M,18,18-24,5,customer service,345567
1092,F,18,18-24,4,college/grad student,49525
1093,M,50,50-55,14,sales/marketing,60504
1094,F,18,18-24,0,other or not specified,92626
1095,F,56,56+,6,doctor/health care,08753
1096,M,1,Under 18,10,K-12 student,80439
1097,M,18,18-24,17,technician/engineer,92109
1098,M,35,35-44,7,executive/managerial,94945
1099,M,25,25-34,17,technician/engineer,77059
1100,M,25,25-34,0,other or not specified,60090
1101,M,35,35-44,1,academic/educator,06417
1102,M,18,18-24,1,academic/educator,55408
1103,F,45,45-49,7,executive/managerial,60605
1104,M,35,35-44,11,lawyer,10023
1105,M,35,35-44,6,doctor/health care,48105
1106,M,18,18-24,4,college/grad student,90241
1107,F,50,50-55,1,academic/educator,02324
1108,M,56,56+,1,academic/educator,93003
1109,M,18,18-24,10,K-12 student,45904
1110,F,56,56+,6,doctor/health care,77005
1111,F,50,50-55,16,self-employed,44319
1112,M,18,18-24,6,doctor/health care,19104
1113,M,18,18-24,4,college/grad student,97215
1114,F,18,18-24,9,homemaker,75801
1115,F,25,25-34,1,academic/educator,60551
1116,M,25,25-34,15,scientist,92121
1117,M,18,18-24,14,sales/marketing,10017
1118,M,50,50-55,13,retired,02718
1119,M,35,35-44,1,academic/educator,90504
1120,M,18,18-24,4,college/grad student,95616
1121,M,56,56+,7,executive/managerial,78701
1122,M,56,56+,14,sales/marketing,02632
1123,M,50,50-55,0,other or not specified,91789
1124,M,25,25-34,2,artist,60156
1125,F,18,18-24,4,college/grad student,53715
